"","secs","timest","st_id","st_lon","st_lat","q_cms","q_cfs","dpth_m","POSIXct","wy","dateTime"
"7844",28238400,"2010-11-23 21:00:00","    18578829",-87.38462,34.28121,1.037,36.638,0,2010-11-23 21:00:00,2011,2010-11-23 21:00:00
"7845",28242000,"2010-11-23 22:00:00","    18578829",-87.38462,34.28121,0.943,33.309,0,2010-11-23 22:00:00,2011,2010-11-23 22:00:00
"7846",28245600,"2010-11-23 23:00:00","    18578829",-87.38462,34.28121,0.866,30.568,0,2010-11-23 23:00:00,2011,2010-11-23 23:00:00
"7847",28249200,"2010-11-24 00:00:00","    18578829",-87.38462,34.28121,0.804,28.386,0,2010-11-24 00:00:00,2011,2010-11-24 00:00:00
"7848",28252800,"2010-11-24 01:00:00","    18578829",-87.38462,34.28121,0.756,26.696,0,2010-11-24 01:00:00,2011,2010-11-24 01:00:00
"7849",28256400,"2010-11-24 02:00:00","    18578829",-87.38462,34.28121,0.72,25.441,0,2010-11-24 02:00:00,2011,2010-11-24 02:00:00
"7850",28260000,"2010-11-24 03:00:00","    18578829",-87.38462,34.28121,0.695,24.557,0,2010-11-24 03:00:00,2011,2010-11-24 03:00:00
"7851",28263600,"2010-11-24 04:00:00","    18578829",-87.38462,34.28121,0.679,23.992,0,2010-11-24 04:00:00,2011,2010-11-24 04:00:00
"7852",28267200,"2010-11-24 05:00:00","    18578829",-87.38462,34.28121,0.671,23.683,0,2010-11-24 05:00:00,2011,2010-11-24 05:00:00
"7853",28270800,"2010-11-24 06:00:00","    18578829",-87.38462,34.28121,0.667,23.546,0,2010-11-24 06:00:00,2011,2010-11-24 06:00:00
"7854",28274400,"2010-11-24 07:00:00","    18578829",-87.38462,34.28121,0.667,23.544,0,2010-11-24 07:00:00,2011,2010-11-24 07:00:00
"7855",28278000,"2010-11-24 08:00:00","    18578829",-87.38462,34.28121,0.67,23.664,0,2010-11-24 08:00:00,2011,2010-11-24 08:00:00
"7856",28281600,"2010-11-24 09:00:00","    18578829",-87.38462,34.28121,0.677,23.897,0,2010-11-24 09:00:00,2011,2010-11-24 09:00:00
"7857",28285200,"2010-11-24 10:00:00","    18578829",-87.38462,34.28121,0.686,24.229,0,2010-11-24 10:00:00,2011,2010-11-24 10:00:00
"7858",28288800,"2010-11-24 11:00:00","    18578829",-87.38462,34.28121,0.698,24.642,0,2010-11-24 11:00:00,2011,2010-11-24 11:00:00
"7859",28292400,"2010-11-24 12:00:00","    18578829",-87.38462,34.28121,0.711,25.111,0,2010-11-24 12:00:00,2011,2010-11-24 12:00:00
"7860",28296000,"2010-11-24 13:00:00","    18578829",-87.38462,34.28121,0.725,25.611,0,2010-11-24 13:00:00,2011,2010-11-24 13:00:00
"7861",28299600,"2010-11-24 14:00:00","    18578829",-87.38462,34.28121,0.74,26.12,0,2010-11-24 14:00:00,2011,2010-11-24 14:00:00
"7862",28303200,"2010-11-24 15:00:00","    18578829",-87.38462,34.28121,0.754,26.615,0,2010-11-24 15:00:00,2011,2010-11-24 15:00:00
"7863",28306800,"2010-11-24 16:00:00","    18578829",-87.38462,34.28121,0.767,27.077,0,2010-11-24 16:00:00,2011,2010-11-24 16:00:00
"7864",28310400,"2010-11-24 17:00:00","    18578829",-87.38462,34.28121,0.778,27.492,0,2010-11-24 17:00:00,2011,2010-11-24 17:00:00
"7865",28314000,"2010-11-24 18:00:00","    18578829",-87.38462,34.28121,0.789,27.848,0,2010-11-24 18:00:00,2011,2010-11-24 18:00:00
"7866",28317600,"2010-11-24 19:00:00","    18578829",-87.38462,34.28121,0.797,28.139,0,2010-11-24 19:00:00,2011,2010-11-24 19:00:00
"7867",28321200,"2010-11-24 20:00:00","    18578829",-87.38462,34.28121,0.803,28.356,0,2010-11-24 20:00:00,2011,2010-11-24 20:00:00
"7868",28324800,"2010-11-24 21:00:00","    18578829",-87.38462,34.28121,0.807,28.5,0,2010-11-24 21:00:00,2011,2010-11-24 21:00:00
"7869",28328400,"2010-11-24 22:00:00","    18578829",-87.38462,34.28121,0.809,28.57,0,2010-11-24 22:00:00,2011,2010-11-24 22:00:00
"7870",28332000,"2010-11-24 23:00:00","    18578829",-87.38462,34.28121,0.809,28.565,0,2010-11-24 23:00:00,2011,2010-11-24 23:00:00
"7871",28335600,"2010-11-25 00:00:00","    18578829",-87.38462,34.28121,0.807,28.492,0,2010-11-25 00:00:00,2011,2010-11-25 00:00:00
"7872",28339200,"2010-11-25 01:00:00","    18578829",-87.38462,34.28121,0.803,28.357,0,2010-11-25 01:00:00,2011,2010-11-25 01:00:00
"7873",28342800,"2010-11-25 02:00:00","    18578829",-87.38462,34.28121,0.798,28.169,0,2010-11-25 02:00:00,2011,2010-11-25 02:00:00
"7874",28346400,"2010-11-25 03:00:00","    18578829",-87.38462,34.28121,0.791,27.933,0,2010-11-25 03:00:00,2011,2010-11-25 03:00:00
"7875",28350000,"2010-11-25 04:00:00","    18578829",-87.38462,34.28121,0.783,27.658,0,2010-11-25 04:00:00,2011,2010-11-25 04:00:00
"7876",28353600,"2010-11-25 05:00:00","    18578829",-87.38462,34.28121,0.774,27.35,0,2010-11-25 05:00:00,2011,2010-11-25 05:00:00
"7877",28357200,"2010-11-25 06:00:00","    18578829",-87.38462,34.28121,0.765,27.013,0,2010-11-25 06:00:00,2011,2010-11-25 06:00:00
"7878",28360800,"2010-11-25 07:00:00","    18578829",-87.38462,34.28121,0.755,26.652,0,2010-11-25 07:00:00,2011,2010-11-25 07:00:00
"7879",28364400,"2010-11-25 08:00:00","    18578829",-87.38462,34.28121,0.744,26.27,0,2010-11-25 08:00:00,2011,2010-11-25 08:00:00
"7880",28368000,"2010-11-25 09:00:00","    18578829",-87.38462,34.28121,0.733,25.873,0,2010-11-25 09:00:00,2011,2010-11-25 09:00:00
"7881",28371600,"2010-11-25 10:00:00","    18578829",-87.38462,34.28121,0.721,25.465,0,2010-11-25 10:00:00,2011,2010-11-25 10:00:00
"7882",28375200,"2010-11-25 11:00:00","    18578829",-87.38462,34.28121,0.709,25.048,0,2010-11-25 11:00:00,2011,2010-11-25 11:00:00
"7883",28378800,"2010-11-25 12:00:00","    18578829",-87.38462,34.28121,0.697,24.626,0,2010-11-25 12:00:00,2011,2010-11-25 12:00:00
"7884",28382400,"2010-11-25 13:00:00","    18578829",-87.38462,34.28121,0.685,24.201,0,2010-11-25 13:00:00,2011,2010-11-25 13:00:00
"7885",28386000,"2010-11-25 14:00:00","    18578829",-87.38462,34.28121,0.673,23.776,0,2010-11-25 14:00:00,2011,2010-11-25 14:00:00
"7886",28389600,"2010-11-25 15:00:00","    18578829",-87.38462,34.28121,0.661,23.353,0,2010-11-25 15:00:00,2011,2010-11-25 15:00:00
"7887",28393200,"2010-11-25 16:00:00","    18578829",-87.38462,34.28121,0.649,22.934,0,2010-11-25 16:00:00,2011,2010-11-25 16:00:00
"7888",28396800,"2010-11-25 17:00:00","    18578829",-87.38462,34.28121,0.637,22.505,0,2010-11-25 17:00:00,2011,2010-11-25 17:00:00
"7889",28400400,"2010-11-25 18:00:00","    18578829",-87.38462,34.28121,0.625,22.061,0,2010-11-25 18:00:00,2011,2010-11-25 18:00:00
"7890",28404000,"2010-11-25 19:00:00","    18578829",-87.38462,34.28121,0.612,21.616,0,2010-11-25 19:00:00,2011,2010-11-25 19:00:00
"7891",28407600,"2010-11-25 20:00:00","    18578829",-87.38462,34.28121,0.6,21.188,0,2010-11-25 20:00:00,2011,2010-11-25 20:00:00
"7892",28411200,"2010-11-25 21:00:00","    18578829",-87.38462,34.28121,0.588,20.769,0,2010-11-25 21:00:00,2011,2010-11-25 21:00:00
"7893",28414800,"2010-11-25 22:00:00","    18578829",-87.38462,34.28121,0.577,20.362,0,2010-11-25 22:00:00,2011,2010-11-25 22:00:00
"7894",28418400,"2010-11-25 23:00:00","    18578829",-87.38462,34.28121,0.566,19.972,0,2010-11-25 23:00:00,2011,2010-11-25 23:00:00
"7895",28422000,"2010-11-26 00:00:00","    18578829",-87.38462,34.28121,0.555,19.603,0,2010-11-26 00:00:00,2011,2010-11-26 00:00:00
"7896",28425600,"2010-11-26 01:00:00","    18578829",-87.38462,34.28121,0.545,19.253,0,2010-11-26 01:00:00,2011,2010-11-26 01:00:00
"7897",28429200,"2010-11-26 02:00:00","    18578829",-87.38462,34.28121,0.536,18.921,0,2010-11-26 02:00:00,2011,2010-11-26 02:00:00
"7898",28432800,"2010-11-26 03:00:00","    18578829",-87.38462,34.28121,0.816,28.831,0,2010-11-26 03:00:00,2011,2010-11-26 03:00:00
"7899",28436400,"2010-11-26 04:00:00","    18578829",-87.38462,34.28121,1.337,47.199,0,2010-11-26 04:00:00,2011,2010-11-26 04:00:00
"7900",28440000,"2010-11-26 05:00:00","    18578829",-87.38462,34.28121,1.438,50.795,0,2010-11-26 05:00:00,2011,2010-11-26 05:00:00
"7901",28443600,"2010-11-26 06:00:00","    18578829",-87.38462,34.28121,1.444,50.998,0,2010-11-26 06:00:00,2011,2010-11-26 06:00:00
"7902",28447200,"2010-11-26 07:00:00","    18578829",-87.38462,34.28121,1.305,46.076,0,2010-11-26 07:00:00,2011,2010-11-26 07:00:00
"7903",28450800,"2010-11-26 08:00:00","    18578829",-87.38462,34.28121,1.182,41.756,0,2010-11-26 08:00:00,2011,2010-11-26 08:00:00
"7904",28454400,"2010-11-26 09:00:00","    18578829",-87.38462,34.28121,1.102,38.916,0,2010-11-26 09:00:00,2011,2010-11-26 09:00:00
"7905",28458000,"2010-11-26 10:00:00","    18578829",-87.38462,34.28121,1.25,44.126,0,2010-11-26 10:00:00,2011,2010-11-26 10:00:00
"7906",28461600,"2010-11-26 11:00:00","    18578829",-87.38462,34.28121,1.332,47.027,0,2010-11-26 11:00:00,2011,2010-11-26 11:00:00
"7907",28465200,"2010-11-26 12:00:00","    18578829",-87.38462,34.28121,1.2,42.363,0,2010-11-26 12:00:00,2011,2010-11-26 12:00:00
"7908",28468800,"2010-11-26 13:00:00","    18578829",-87.38462,34.28121,1.098,38.784,0,2010-11-26 13:00:00,2011,2010-11-26 13:00:00
"7909",28472400,"2010-11-26 14:00:00","    18578829",-87.38462,34.28121,1.022,36.094,0,2010-11-26 14:00:00,2011,2010-11-26 14:00:00
"7910",28476000,"2010-11-26 15:00:00","    18578829",-87.38462,34.28121,0.961,33.947,0,2010-11-26 15:00:00,2011,2010-11-26 15:00:00
"7911",28479600,"2010-11-26 16:00:00","    18578829",-87.38462,34.28121,0.912,32.224,0,2010-11-26 16:00:00,2011,2010-11-26 16:00:00
"7912",28483200,"2010-11-26 17:00:00","    18578829",-87.38462,34.28121,0.874,30.878,0,2010-11-26 17:00:00,2011,2010-11-26 17:00:00
"7913",28486800,"2010-11-26 18:00:00","    18578829",-87.38462,34.28121,0.846,29.883,0,2010-11-26 18:00:00,2011,2010-11-26 18:00:00
"7914",28490400,"2010-11-26 19:00:00","    18578829",-87.38462,34.28121,0.828,29.225,0,2010-11-26 19:00:00,2011,2010-11-26 19:00:00
"7915",28494000,"2010-11-26 20:00:00","    18578829",-87.38462,34.28121,0.818,28.88,0,2010-11-26 20:00:00,2011,2010-11-26 20:00:00
"7916",28497600,"2010-11-26 21:00:00","    18578829",-87.38462,34.28121,0.816,28.818,0,2010-11-26 21:00:00,2011,2010-11-26 21:00:00
"7917",28501200,"2010-11-26 22:00:00","    18578829",-87.38462,34.28121,0.821,29.005,0,2010-11-26 22:00:00,2011,2010-11-26 22:00:00
"7918",28504800,"2010-11-26 23:00:00","    18578829",-87.38462,34.28121,0.833,29.404,0,2010-11-26 23:00:00,2011,2010-11-26 23:00:00
"7919",28508400,"2010-11-27 00:00:00","    18578829",-87.38462,34.28121,0.848,29.96,0,2010-11-27 00:00:00,2011,2010-11-27 00:00:00
"7920",28512000,"2010-11-27 01:00:00","    18578829",-87.38462,34.28121,0.867,30.623,0,2010-11-27 01:00:00,2011,2010-11-27 01:00:00
"7921",28515600,"2010-11-27 02:00:00","    18578829",-87.38462,34.28121,0.888,31.353,0,2010-11-27 02:00:00,2011,2010-11-27 02:00:00
"7922",28519200,"2010-11-27 03:00:00","    18578829",-87.38462,34.28121,0.909,32.117,0,2010-11-27 03:00:00,2011,2010-11-27 03:00:00
"7923",28522800,"2010-11-27 04:00:00","    18578829",-87.38462,34.28121,0.931,32.886,0,2010-11-27 04:00:00,2011,2010-11-27 04:00:00
"7924",28526400,"2010-11-27 05:00:00","    18578829",-87.38462,34.28121,0.952,33.631,0,2010-11-27 05:00:00,2011,2010-11-27 05:00:00
"7925",28530000,"2010-11-27 06:00:00","    18578829",-87.38462,34.28121,0.972,34.325,0,2010-11-27 06:00:00,2011,2010-11-27 06:00:00
"7926",28533600,"2010-11-27 07:00:00","    18578829",-87.38462,34.28121,0.99,34.945,0,2010-11-27 07:00:00,2011,2010-11-27 07:00:00
"7927",28537200,"2010-11-27 08:00:00","    18578829",-87.38462,34.28121,1.005,35.474,0,2010-11-27 08:00:00,2011,2010-11-27 08:00:00
"7928",28540800,"2010-11-27 09:00:00","    18578829",-87.38462,34.28121,1.017,35.9,0,2010-11-27 09:00:00,2011,2010-11-27 09:00:00
"7929",28544400,"2010-11-27 10:00:00","    18578829",-87.38462,34.28121,1.026,36.218,0,2010-11-27 10:00:00,2011,2010-11-27 10:00:00
"7930",28548000,"2010-11-27 11:00:00","    18578829",-87.38462,34.28121,1.031,36.427,0,2010-11-27 11:00:00,2011,2010-11-27 11:00:00
"7931",28551600,"2010-11-27 12:00:00","    18578829",-87.38462,34.28121,1.034,36.527,0,2010-11-27 12:00:00,2011,2010-11-27 12:00:00
"7932",28555200,"2010-11-27 13:00:00","    18578829",-87.38462,34.28121,1.034,36.525,0,2010-11-27 13:00:00,2011,2010-11-27 13:00:00
"7933",28558800,"2010-11-27 14:00:00","    18578829",-87.38462,34.28121,1.032,36.429,0,2010-11-27 14:00:00,2011,2010-11-27 14:00:00
"7934",28562400,"2010-11-27 15:00:00","    18578829",-87.38462,34.28121,1.026,36.249,0,2010-11-27 15:00:00,2011,2010-11-27 15:00:00
"7935",28566000,"2010-11-27 16:00:00","    18578829",-87.38462,34.28121,1.019,35.991,0,2010-11-27 16:00:00,2011,2010-11-27 16:00:00
"7936",28569600,"2010-11-27 17:00:00","    18578829",-87.38462,34.28121,1.01,35.666,0,2010-11-27 17:00:00,2011,2010-11-27 17:00:00
"7937",28573200,"2010-11-27 18:00:00","    18578829",-87.38462,34.28121,0.999,35.283,0,2010-11-27 18:00:00,2011,2010-11-27 18:00:00
"7938",28576800,"2010-11-27 19:00:00","    18578829",-87.38462,34.28121,0.987,34.85,0,2010-11-27 19:00:00,2011,2010-11-27 19:00:00
"7939",28580400,"2010-11-27 20:00:00","    18578829",-87.38462,34.28121,0.973,34.37,0,2010-11-27 20:00:00,2011,2010-11-27 20:00:00
"7940",28584000,"2010-11-27 21:00:00","    18578829",-87.38462,34.28121,0.958,33.849,0,2010-11-27 21:00:00,2011,2010-11-27 21:00:00
"7941",28587600,"2010-11-27 22:00:00","    18578829",-87.38462,34.28121,0.943,33.298,0,2010-11-27 22:00:00,2011,2010-11-27 22:00:00
"7942",28591200,"2010-11-27 23:00:00","    18578829",-87.38462,34.28121,0.927,32.729,0,2010-11-27 23:00:00,2011,2010-11-27 23:00:00
"7943",28594800,"2010-11-28 00:00:00","    18578829",-87.38462,34.28121,0.91,32.15,0,2010-11-28 00:00:00,2011,2010-11-28 00:00:00
"7944",28598400,"2010-11-28 01:00:00","    18578829",-87.38462,34.28121,0.894,31.569,0,2010-11-28 01:00:00,2011,2010-11-28 01:00:00
"7945",28602000,"2010-11-28 02:00:00","    18578829",-87.38462,34.28121,0.878,30.99,0,2010-11-28 02:00:00,2011,2010-11-28 02:00:00
"7946",28605600,"2010-11-28 03:00:00","    18578829",-87.38462,34.28121,0.861,30.415,0,2010-11-28 03:00:00,2011,2010-11-28 03:00:00
"7947",28609200,"2010-11-28 04:00:00","    18578829",-87.38462,34.28121,0.845,29.846,0,2010-11-28 04:00:00,2011,2010-11-28 04:00:00
"7948",28612800,"2010-11-28 05:00:00","    18578829",-87.38462,34.28121,0.829,29.287,0,2010-11-28 05:00:00,2011,2010-11-28 05:00:00
"7949",28616400,"2010-11-28 06:00:00","    18578829",-87.38462,34.28121,0.814,28.743,0,2010-11-28 06:00:00,2011,2010-11-28 06:00:00
"7950",28620000,"2010-11-28 07:00:00","    18578829",-87.38462,34.28121,0.799,28.214,0,2010-11-28 07:00:00,2011,2010-11-28 07:00:00
"7951",28623600,"2010-11-28 08:00:00","    18578829",-87.38462,34.28121,0.784,27.699,0,2010-11-28 08:00:00,2011,2010-11-28 08:00:00
"7952",28627200,"2010-11-28 09:00:00","    18578829",-87.38462,34.28121,0.77,27.197,0,2010-11-28 09:00:00,2011,2010-11-28 09:00:00
"7953",28630800,"2010-11-28 10:00:00","    18578829",-87.38462,34.28121,0.756,26.708,0,2010-11-28 10:00:00,2011,2010-11-28 10:00:00
"7954",28634400,"2010-11-28 11:00:00","    18578829",-87.38462,34.28121,0.743,26.231,0,2010-11-28 11:00:00,2011,2010-11-28 11:00:00
"7955",28638000,"2010-11-28 12:00:00","    18578829",-87.38462,34.28121,0.73,25.768,0,2010-11-28 12:00:00,2011,2010-11-28 12:00:00
"7956",28641600,"2010-11-28 13:00:00","    18578829",-87.38462,34.28121,0.717,25.318,0,2010-11-28 13:00:00,2011,2010-11-28 13:00:00
"7957",28645200,"2010-11-28 14:00:00","    18578829",-87.38462,34.28121,0.705,24.884,0,2010-11-28 14:00:00,2011,2010-11-28 14:00:00
"7958",28648800,"2010-11-28 15:00:00","    18578829",-87.38462,34.28121,0.693,24.464,0,2010-11-28 15:00:00,2011,2010-11-28 15:00:00
"7959",28652400,"2010-11-28 16:00:00","    18578829",-87.38462,34.28121,0.681,24.059,0,2010-11-28 16:00:00,2011,2010-11-28 16:00:00
"7960",28656000,"2010-11-28 17:00:00","    18578829",-87.38462,34.28121,0.67,23.669,0,2010-11-28 17:00:00,2011,2010-11-28 17:00:00
"7961",28659600,"2010-11-28 18:00:00","    18578829",-87.38462,34.28121,0.66,23.295,0,2010-11-28 18:00:00,2011,2010-11-28 18:00:00
"7962",28663200,"2010-11-28 19:00:00","    18578829",-87.38462,34.28121,0.649,22.935,0,2010-11-28 19:00:00,2011,2010-11-28 19:00:00
"7963",28666800,"2010-11-28 20:00:00","    18578829",-87.38462,34.28121,0.639,22.581,0,2010-11-28 20:00:00,2011,2010-11-28 20:00:00
"7964",28670400,"2010-11-28 21:00:00","    18578829",-87.38462,34.28121,0.629,22.217,0,2010-11-28 21:00:00,2011,2010-11-28 21:00:00
"7965",28674000,"2010-11-28 22:00:00","    18578829",-87.38462,34.28121,0.619,21.856,0,2010-11-28 22:00:00,2011,2010-11-28 22:00:00
"7966",28677600,"2010-11-28 23:00:00","    18578829",-87.38462,34.28121,0.609,21.508,0,2010-11-28 23:00:00,2011,2010-11-28 23:00:00
"7967",28681200,"2010-11-29 00:00:00","    18578829",-87.38462,34.28121,0.6,21.18,0,2010-11-29 00:00:00,2011,2010-11-29 00:00:00
"7968",28684800,"2010-11-29 01:00:00","    18578829",-87.38462,34.28121,0.591,20.872,0,2010-11-29 01:00:00,2011,2010-11-29 01:00:00
"7969",28688400,"2010-11-29 02:00:00","    18578829",-87.38462,34.28121,0.583,20.586,0,2010-11-29 02:00:00,2011,2010-11-29 02:00:00
"7970",28692000,"2010-11-29 03:00:00","    18578829",-87.38462,34.28121,0.575,20.319,0,2010-11-29 03:00:00,2011,2010-11-29 03:00:00
"7971",28695600,"2010-11-29 04:00:00","    18578829",-87.38462,34.28121,0.568,20.07,0,2010-11-29 04:00:00,2011,2010-11-29 04:00:00
"7972",28699200,"2010-11-29 05:00:00","    18578829",-87.38462,34.28121,0.562,19.837,0,2010-11-29 05:00:00,2011,2010-11-29 05:00:00
"7973",28702800,"2010-11-29 06:00:00","    18578829",-87.38462,34.28121,0.556,19.619,0,2010-11-29 06:00:00,2011,2010-11-29 06:00:00
"7974",28706400,"2010-11-29 07:00:00","    18578829",-87.38462,34.28121,0.55,19.412,0,2010-11-29 07:00:00,2011,2010-11-29 07:00:00
"7975",28710000,"2010-11-29 08:00:00","    18578829",-87.38462,34.28121,0.544,19.217,0,2010-11-29 08:00:00,2011,2010-11-29 08:00:00
"7976",28713600,"2010-11-29 09:00:00","    18578829",-87.38462,34.28121,0.539,19.032,0,2010-11-29 09:00:00,2011,2010-11-29 09:00:00
"7977",28717200,"2010-11-29 10:00:00","    18578829",-87.38462,34.28121,0.534,18.855,0,2010-11-29 10:00:00,2011,2010-11-29 10:00:00
"7978",28720800,"2010-11-29 11:00:00","    18578829",-87.38462,34.28121,0.529,18.688,0,2010-11-29 11:00:00,2011,2010-11-29 11:00:00
"7979",28724400,"2010-11-29 12:00:00","    18578829",-87.38462,34.28121,0.525,18.528,0,2010-11-29 12:00:00,2011,2010-11-29 12:00:00
"7980",28728000,"2010-11-29 13:00:00","    18578829",-87.38462,34.28121,0.52,18.378,0,2010-11-29 13:00:00,2011,2010-11-29 13:00:00
"7981",28731600,"2010-11-29 14:00:00","    18578829",-87.38462,34.28121,0.516,18.235,0,2010-11-29 14:00:00,2011,2010-11-29 14:00:00
"7982",28735200,"2010-11-29 15:00:00","    18578829",-87.38462,34.28121,0.513,18.1,0,2010-11-29 15:00:00,2011,2010-11-29 15:00:00
"7983",28738800,"2010-11-29 16:00:00","    18578829",-87.38462,34.28121,0.509,17.974,0,2010-11-29 16:00:00,2011,2010-11-29 16:00:00
"7984",28742400,"2010-11-29 17:00:00","    18578829",-87.38462,34.28121,0.506,17.855,0,2010-11-29 17:00:00,2011,2010-11-29 17:00:00
"7985",28746000,"2010-11-29 18:00:00","    18578829",-87.38462,34.28121,0.502,17.745,0,2010-11-29 18:00:00,2011,2010-11-29 18:00:00
"7986",28749600,"2010-11-29 19:00:00","    18578829",-87.38462,34.28121,0.5,17.641,0,2010-11-29 19:00:00,2011,2010-11-29 19:00:00
"7987",28753200,"2010-11-29 20:00:00","    18578829",-87.38462,34.28121,0.498,17.575,0,2010-11-29 20:00:00,2011,2010-11-29 20:00:00
"7988",28756800,"2010-11-29 21:00:00","    18578829",-87.38462,34.28121,0.518,18.293,0,2010-11-29 21:00:00,2011,2010-11-29 21:00:00
"7989",28760400,"2010-11-29 22:00:00","    18578829",-87.38462,34.28121,0.637,22.488,0,2010-11-29 22:00:00,2011,2010-11-29 22:00:00
"7990",28764000,"2010-11-29 23:00:00","    18578829",-87.38462,34.28121,0.629,22.215,0,2010-11-29 23:00:00,2011,2010-11-29 23:00:00
"7991",28767600,"2010-11-30 00:00:00","    18578829",-87.38462,34.28121,0.611,21.574,0,2010-11-30 00:00:00,2011,2010-11-30 00:00:00
"7992",28771200,"2010-11-30 01:00:00","    18578829",-87.38462,34.28121,0.591,20.888,0,2010-11-30 01:00:00,2011,2010-11-30 01:00:00
"7993",28774800,"2010-11-30 02:00:00","    18578829",-87.38462,34.28121,0.572,20.196,0,2010-11-30 02:00:00,2011,2010-11-30 02:00:00
"7994",28778400,"2010-11-30 03:00:00","    18578829",-87.38462,34.28121,0.555,19.609,0,2010-11-30 03:00:00,2011,2010-11-30 03:00:00
"7995",28782000,"2010-11-30 04:00:00","    18578829",-87.38462,34.28121,0.55,19.429,0,2010-11-30 04:00:00,2011,2010-11-30 04:00:00
"7996",28785600,"2010-11-30 05:00:00","    18578829",-87.38462,34.28121,0.799,28.226,0,2010-11-30 05:00:00,2011,2010-11-30 05:00:00
"7997",28789200,"2010-11-30 06:00:00","    18578829",-87.38462,34.28121,1.12,39.558,0,2010-11-30 06:00:00,2011,2010-11-30 06:00:00
"7998",28792800,"2010-11-30 07:00:00","    18578829",-87.38462,34.28121,2.831,99.992,0,2010-11-30 07:00:00,2011,2010-11-30 07:00:00
"7999",28796400,"2010-11-30 08:00:00","    18578829",-87.38462,34.28121,8.359,295.179,0,2010-11-30 08:00:00,2011,2010-11-30 08:00:00
"8000",28800000,"2010-11-30 09:00:00","    18578829",-87.38462,34.28121,12.704,448.65,0,2010-11-30 09:00:00,2011,2010-11-30 09:00:00
"8001",28803600,"2010-11-30 10:00:00","    18578829",-87.38462,34.28121,13.912,491.282,0,2010-11-30 10:00:00,2011,2010-11-30 10:00:00
"8002",28807200,"2010-11-30 11:00:00","    18578829",-87.38462,34.28121,14.093,497.684,0,2010-11-30 11:00:00,2011,2010-11-30 11:00:00
"8003",28810800,"2010-11-30 12:00:00","    18578829",-87.38462,34.28121,15.542,548.863,0,2010-11-30 12:00:00,2011,2010-11-30 12:00:00
"8004",28814400,"2010-11-30 13:00:00","    18578829",-87.38462,34.28121,15.109,533.576,0,2010-11-30 13:00:00,2011,2010-11-30 13:00:00
